,content,label,avg_length
873,"Nguyên giám đốc Sở Y tế tỉnh Sơn La bị bắt liên quan đến sai phạm mua sắm thiết bị
Khởi tố 9 người đưa người Trung Quốc nhập cảnh trái phép VN
Khởi tố 20 người liên quan vụ nổ súng tại Cần Thơ
Các doanh nghiệp… More điện tử đưa Việt Nam thành trung tâm sản xuất hàng đầu
Nguồn cung PP của Việt Nam vẫn khan hiếm: Argusmedia
Một phụ nữ Việt Nam nghi bị chồng Hàn Quốc giết chết
Vợ chồng Việt bị bắt ở Nhật do mở dịch vụ thẩm mỹ chui
Tiêu điểm nổi bật: Chuyển sân bay TSN ra Củ chi để được gì?
Để xem phần tin tổng hợp tại Youtube, quý vị có thể click vào link sau đây: 
Nguyên giám đốc Sở Y tế tỉnh Sơn La bị bắt liên quan đến sai phạm mua sắm thiết bị
Khởi tố 9 người đưa người Trung Quốc nhập cảnh trái phép VN
Khởi tố 20 người liên quan vụ nổ súng tại Cần Thơ
Các doanh nghiệp điện tử đưa Việt Nam thành trung tâm sản xuất hàng đầu
Nguồn cung PP của Việt Nam vẫn khan hiếm: Argusmedia
Một phụ nữ Việt Nam nghi bị chồng Hàn Quốc giết chết
Vợ chồng Việt bị bắt ở Nhật do mở dịch vụ thẩm mỹ chui
Tiêu điểm nổi bật: Chuyển sân bay TSN ra Củ chi để được gì?

Để xem phần tin tổng hợp tại Youtube, quý vị có thể click vào link sau đây: 
Thời sự trong ngày 17.03.2021

Thời sự trong ngày 17.03.2021",1,1251
874,"Ông Lê Văn Triết, nguyên Bộ trưởng Bộ Thương Mại, khi trao đổi với RFA hôm 17/3, cho biết ý kiến của mình:
“Những người đề nghị thành lập Bộ mới này kia căn cứ vào tình hình thực tế yêu cầu. Nhưng thông thường… More cái nghiên cứu để có căn cứ nền tảng lập Bộ mới thì tôi thấy khảo sát không đến nơi đến chốn. Cho nên suốt mấy chục năm nay, tình hình bộ máy nhà nước kể cả của đảng, của nhân dân... các đoàn thể khi thì sáp nhập, khi thì tách ra... Mà nhập thì nói đạo lý nhập, tách nói đạo lý tách... nếu xem xét các đạo lý căn cứ nền tảng đó thì nó không cho thấy việc tách hay nhập là đúng.... mà tùy theo cảm tính của người đương nhiệm họ thấy như thế nào rồi họ tự làm như thế đấy thôi.”
Còn ông Lê… More

Ông Lê Văn Triết, nguyên Bộ trưởng Bộ Thương Mại, khi trao đổi với RFA hôm 17/3, cho biết ý kiến của mình:

“Những người đề nghị thành lập Bộ mới này kia căn cứ vào tình hình thực tế yêu cầu. Nhưng thông thường cái nghiên cứu để có căn cứ nền tảng lập Bộ mới thì tôi thấy khảo sát không đến nơi đến chốn. Cho nên suốt mấy chục năm nay, tình hình bộ máy nhà nước kể cả của đảng, của nhân dân... các đoàn thể khi thì sáp nhập, khi thì tách ra... Mà nhập thì nói đạo lý nhập, tách nói đạo lý tách... nếu xem xét các đạo lý căn cứ nền tảng đó thì nó không cho thấy việc tách hay nhập là đúng.... mà tùy theo cảm tính của người đương nhiệm họ thấy như thế nào rồi họ tự làm như thế đấy thôi.”

Còn ông Lê…

RFA.ORG
Đề xuất lập thêm hàng loạt Bộ: cảm tính của người đương nhiệm
Uỷ ban Pháp luật của Quốc hội vừa đề xuất thành lập thêm các bộ, như Bộ Thanh niên, Công tác quản lý phụ nữ, Biển đảo… Đề xuất này có hợp lý trong khi chính quyền Việt Nam thường kêu gọi tinh giản bộ máy?

RFA.ORG
Đề xuất lập thêm hàng loạt Bộ: cảm tính của người đương nhiệm",1,1758
877,"Công an xã chính quy sau gần một năm triển khai đã xử lý hơn 13.000 vụ việc an ninh trật tự, bắt giữ hơn 32.000 đối tượng, vận động hơn 84 đối tượng truy nã.
Số liệu vừa nêu được đưa ra trong buổi làm việc của… More Bộ trưởng Bộ Công an Tô Lâm với công an một số đơn vị có liên quan về việc xây dựng tiềm lực công an xã chính quy diễn ra chiều 15/3 và được báo trong nước loan tin một ngày sau đó.
Đại tướng Tô Lâm tại buổi làm việc cũng được nói đã ghi nhận sự đóng góp rất hiệu quả của lực lượng công an xã chính quy trong thành tích chung của lực lượng Công an nhân dân.

Công an xã chính quy sau gần một năm triển khai đã xử lý hơn 13.000 vụ việc an ninh trật tự, bắt giữ hơn 32.000 đối tượng, vận động hơn 84 đối tượng truy nã.

Số liệu vừa nêu được đưa ra trong buổi làm việc của Bộ trưởng Bộ Công an Tô Lâm với công an một số đơn vị có liên quan về việc xây dựng tiềm lực công an xã chính quy diễn ra chiều 15/3 và được báo trong nước loan tin một ngày sau đó.

Đại tướng Tô Lâm tại buổi làm việc cũng được nói đã ghi nhận sự đóng góp rất hiệu quả của lực lượng công an xã chính quy trong thành tích chung của lực lượng Công an nhân dân.

RFA.ORG
Công an xã chính quy: hiệu quả đến đâu?
Công an xã chính quy từ khi được thành lập đã gây rất nhiều ý kiến trái chiều trong người dân. Gần đây, xuất hiện những bất cập liên quan đến công an xã chính quy như vấn đề kinh phí đầu tư và hoạt động.

RFA.ORG
Công an xã chính quy: hiệu quả đến đâu?",1,1446
882,"Là một trong những vùng đồng bằng màu mỡ nhất thế giới và là trung tâm sản xuất nông nghiệp lớn nhất Việt nam (đóng góp 65% sản lượng nuôi trông thủy sản, 70% sản lượng trái cây và 95% sản lượng gạo xuất khẩu… More cho quốc gia), thế nhưng đồng bằng sông Cửu Long (ĐBSCL) hay còn gọi là vùng đất Chín rồng, vẫn chưa thể cất cánh.
Tại Hội nghị Tổng kết ba năm Nghị quyết số 120 của Chính phủ Việt Nam về “Phát triển bền vững Đồng bằng sông Cửu Long thích ứng với biến đổi khí hậu” diễn ra cuối tuần qua, nhiều đại biểu cho rằng, sự thiếu vắng một hệ thống giao thông hoàn chỉnh và sự phối kết hợp giữa các bộ ngành địa phương đang vẫn là những rào cản chính đối với sự phát triển của ĐBSCL.

Là một trong những vùng đồng bằng màu mỡ nhất thế giới và là trung tâm sản xuất nông nghiệp lớn nhất Việt nam (đóng góp 65% sản lượng nuôi trông thủy sản, 70% sản lượng trái cây và 95% sản lượng gạo xuất khẩu cho quốc gia), thế nhưng đồng bằng sông Cửu Long (ĐBSCL) hay còn gọi là vùng đất Chín rồng, vẫn chưa thể cất cánh.

Tại Hội nghị Tổng kết ba năm Nghị quyết số 120 của Chính phủ Việt Nam về “Phát triển bền vững Đồng bằng sông Cửu Long thích ứng với biến đổi khí hậu” diễn ra cuối tuần qua, nhiều đại biểu cho rằng, sự thiếu vắng một hệ thống giao thông hoàn chỉnh và sự phối kết hợp giữa các bộ ngành địa phương đang vẫn là những rào cản chính đối với sự phát triển của ĐBSCL.

RFA.ORG
Trở lực khiến đồng bằng sông Cửu Long chưa thể cất cánh
Đồng Bằng Sông Cửu Long là một trong những vùng đồng bằng màu mỡ nhất thế giới và là trung tâm sản xuất nông nghiệp lớn nhất Việt nam (đóng góp 65% sản lượng nuôi trông thủy sản, 70% sản lượng trái cây và 95% sản lượng gạo xu.....

RFA.ORG
Trở lực khiến đồng bằng sông Cửu Long chưa thể cất cánh",1,1736
883,"Giáo sư Nguyễn Đăng Hưng đánh giá nhiệm kỳ năm năm qua của ông Nhạ là một chuỗi dài của nhiều thất bại nối tiếp nhau:
“Tôi nhìn nhận rằng ông Phùng Xuân Nhạ đã hoàn toàn thất bại trong vấn đề quản lý điều hành… More nền giáo dục ở Việt Nam.
Ông đã nhận cái chức vụ này trong thời điểm mà nền giáo dục Việt Nam đang bị đặt trước những thách thức lớn, trước những hậu quả không hay, và nhất là yêu cầu đổi mới, cải tiến, thay đổi. Nhưng mà ông Phùng Xuân Nhạ đã không thực hiện được một điều gì đáng kể, mà có thể nói rằng ông đã liên tục lúng túng trong hành xử của mình.
Có nghĩa rằng trong khoảng thời gian ông làm là một chuỗi dài thất bại liên tục. Ông ấy đã gây cho giáo dục Việt Nam nhiều sự khó khăn và phải nói rằng ông Phùng Xuân Nhạ đã không xứng đáng với chức vụ này.”
#RFAVietnamese #GiaoducVietnam #PhungXuanNha

Giáo sư Nguyễn Đăng Hưng đánh giá nhiệm kỳ năm năm qua của ông Nhạ là một chuỗi dài của nhiều thất bại nối tiếp nhau:

“Tôi nhìn nhận rằng ông Phùng Xuân Nhạ đã hoàn toàn thất bại trong vấn đề quản lý điều hành nền giáo dục ở Việt Nam.

Ông đã nhận cái chức vụ này trong thời điểm mà nền giáo dục Việt Nam đang bị đặt trước những thách thức lớn, trước những hậu quả không hay, và nhất là yêu cầu đổi mới, cải tiến, thay đổi. Nhưng mà ông Phùng Xuân Nhạ đã không thực hiện được một điều gì đáng kể, mà có thể nói rằng ông đã liên tục lúng túng trong hành xử của mình.

Có nghĩa rằng trong khoảng thời gian ông làm là một chuỗi dài thất bại liên tục. Ông ấy đã gây cho giáo dục Việt Nam nhiều sự khó khăn và phải nói rằng ông Phùng Xuân Nhạ đã không xứng đáng với chức vụ này.”

#RFAVietnamese #GiaoducVietnam #PhungXuanNha

RFA.ORG
Giáo dục Việt Nam trượt dài suốt 5 năm nhiệm kỳ bộ trưởng Phùng Xuân Nhạ
Trong kỳ Đại hội Toàn quốc Đảng cộng sản Việt Nam 13 vừa qua, ông Bộ trưởng Giáo dục Phùng Xuân Nhạ không lọt vào danh sách 200 Uỷ viên Ban chấp hành Trung ương Đảng (BCHTW) khoá tới, dù vẫn còn trong độ tuổi được tái cử.

RFA.ORG
Giáo dục Việt Nam trượt dài suốt 5 năm nhiệm kỳ bộ trưởng Phùng Xuân Nhạ",1,2032
884,"Bà Ngân: ""Chỉ có công tác nhân sự và bí mật quốc phòng là dùng giấy viết!""
Chủ tịch Quốc hội Nguyễn Thị Kim Ngân hôm 16-3-2021 khoe với cán bộ của thành phố Cần Thơ là Quốc hội Việt Nam giờ đã áp dụng kỹ thuật… More số như bên Nhà nước, trừ các trường hợp đặc biệt là phải dùng giấy cho an toàn.
“Chúng tôi còn đi trước về công nghệ số. Quốc hội diễn ra 4 kỳ họp không giấy tờ trừ công tác nhân sự và những vấn đề bí mật quốc phòng an ninh, còn lại chỉ làm trên máy” – mạng báo PLTPHCM dẫn lời bà Ngân cho hay.
Theo như phát biểu của bà Ngân, công tác nhân sự đứng ngang hàng với bí mật quốc phòng, chẳng thế mà mặc dù Hội nghị trung ương 2 vừa qua đã bỏ phiếu giới thiệu nhân sự chủ chốt cho ""tam trụ""… More

Bà Ngân: ""Chỉ có công tác nhân sự và bí mật quốc phòng là dùng giấy viết!""

Chủ tịch Quốc hội Nguyễn Thị Kim Ngân hôm 16-3-2021 khoe với cán bộ của thành phố Cần Thơ là Quốc hội Việt Nam giờ đã áp dụng kỹ thuật số như bên Nhà nước, trừ các trường hợp đặc biệt là phải dùng giấy cho an toàn.

“Chúng tôi còn đi trước về công nghệ số. Quốc hội diễn ra 4 kỳ họp không giấy tờ trừ công tác nhân sự và những vấn đề bí mật quốc phòng an ninh, còn lại chỉ làm trên máy” – mạng báo PLTPHCM dẫn lời bà Ngân cho hay.

Theo như phát biểu của bà Ngân, công tác nhân sự đứng ngang hàng với bí mật quốc phòng, chẳng thế mà mặc dù Hội nghị trung ương 2 vừa qua đã bỏ phiếu giới thiệu nhân sự chủ chốt cho ""tam trụ""…

",1,1412
885,"Nhà xưởng Trung Quốc bị đốt ở Myanmar
Hôm 14/3, một cuộc tấn công và đốt phá 32 xí nghiệp may mặc có vốn tài trợ của những công ty Trung Quốc tại khu công nghiệp Hlaingthaya, ngoại ô Yangon, Myanmar. Trung Quốc bị những người biểu tình xem là ủng hộ chế độ quân đội tại Myanmar.

Nhà xưởng Trung Quốc bị đốt ở Myanmar

Hôm 14/3, một cuộc tấn công và đốt phá 32 xí nghiệp may mặc có vốn tài trợ của những công ty Trung Quốc tại khu công nghiệp Hlaingthaya, ngoại ô Yangon, Myanmar. Trung Quốc bị những người biểu tình xem là ủng hộ chế độ quân đội tại Myanmar.

Play Video",1,571
890,"Quốc hội khóa XIV nợ nhân dân những gì?
Quốc hội khóa XIVcó hoàn thành nhiệm vụ của đất nước và nhân dân như lời bà Nguyễn Thị Kim Ngân? Hay chỉ hoàn thành nhiệm vụ đảng giao phó? Trong thực tế có vụ án oan của… More tử tù Hồ Duy Hải mà Quốc Hội cần giải quyết sau phiên Giám đốc thẩm, vụ Đồng Tâm với quá nhiều khuất tất, những dự luật như Luật Biểu Tình, Luật Lập hội … vẫn chưa được thông qua...
Giáo sư Nguyễn Đình Cống, một đảng viên đã từ bỏ đảng ở Hà Nội, người đã nộp đơn tự ứng cử Đại biểu Quốc hội khóa XV, nhận định với RFA hôm 16/3:
“Quốc hội khóa 14 sắp kết thúc, để lại hai món nợ lớn đối với nhân dân. Món nợ thứ nhất thuộc chức năng lập pháp, đó là không thông qua được hai đạo luật mà dân… More

Quốc hội khóa XIV nợ nhân dân những gì?

Quốc hội khóa XIVcó hoàn thành nhiệm vụ của đất nước và nhân dân như lời bà Nguyễn Thị Kim Ngân? Hay chỉ hoàn thành nhiệm vụ đảng giao phó? Trong thực tế có vụ án oan của tử tù Hồ Duy Hải mà Quốc Hội cần giải quyết sau phiên Giám đốc thẩm, vụ Đồng Tâm với quá nhiều khuất tất, những dự luật như Luật Biểu Tình, Luật Lập hội … vẫn chưa được thông qua...

Giáo sư Nguyễn Đình Cống, một đảng viên đã từ bỏ đảng ở Hà Nội, người đã nộp đơn tự ứng cử Đại biểu Quốc hội khóa XV, nhận định với RFA hôm 16/3:

“Quốc hội khóa 14 sắp kết thúc, để lại hai món nợ lớn đối với nhân dân. Món nợ thứ nhất thuộc chức năng lập pháp, đó là không thông qua được hai đạo luật mà dân…

RFA.ORG
Những món nợ của Quốc hội khóa XIV đối với dân
Nhiệm kỳ Quốc hội khóa XIV sắp kết thúc, lãnh đạo cơ quan này cho rằng đã hoàn thành xuất sắc nhiệm vụ; tuy nhiên có những luật và vụ việc mà nhiệm kỳ quốc hội vừa qua chưa thực hiện được.

RFA.ORG
Những món nợ của Quốc hội khóa XIV đối với dân",1,1717
891,"Hôm 10/3, Bộ trưởng Bộ Kế hoạch và Đầu tư (KH - ĐT) Nguyễn Chí Dũng nhấn mạnh rằng đây là thời điểm vàng để doanh nghiệp Nhà nước (DNNN) tái cấu trúc và chứng tỏ vai trò thành phần kinh tế chủ đạo và then chốt.… More
Phát biểu này được ông đưa ra khi Bộ KH-ĐT tổ chức lấy ý kiến cho đề án “Phát triển DNNN quy mô lớn, đặc biệt là Tập đoàn kinh tế Nhà nước đa sở hữu nhằm phát huy vai trò mở đường, dẫn dắt cho doanh nghiệp thuộc các thành phần kinh tế khác, phù hợp với chủ trương, đường lối của Đảng trong thời kỳ mới”.

Hôm 10/3, Bộ trưởng Bộ Kế hoạch và Đầu tư (KH - ĐT) Nguyễn Chí Dũng nhấn mạnh rằng đây là thời điểm vàng để doanh nghiệp Nhà nước (DNNN) tái cấu trúc và chứng tỏ vai trò thành phần kinh tế chủ đạo và then chốt.

Phát biểu này được ông đưa ra khi Bộ KH-ĐT tổ chức lấy ý kiến cho đề án “Phát triển DNNN quy mô lớn, đặc biệt là Tập đoàn kinh tế Nhà nước đa sở hữu nhằm phát huy vai trò mở đường, dẫn dắt cho doanh nghiệp thuộc các thành phần kinh tế khác, phù hợp với chủ trương, đường lối của Đảng trong thời kỳ mới”.

RFA.ORG
Phát triển doanh nghiệp Nhà nước quy mô lớn: Có thực sự cần thiết?
Trong bối cảnh nhiều Tổng Công ty, Tập đoàn kinh tế Nhà nước tại Việt Nam đang thua lỗ nặng vì nhiều nguyên nhân khác nhau thì đề án nhằm mục tiêu phát triển các doanh nghiệp nhà nước (DNNN) trở thành “chim đầu đàn” có giúp ích gì...

RFA.ORG
Phát triển doanh nghiệp Nhà nước quy mô lớn: Có thực sự cần thiết?",1,1423
892,"Ông Nguyễn Xuân Phúc là “ứng viên được giới thiệu để bầu chức danh Chủ tịch nước
Nga tặng VN 1000 liều vắc xin Sputkik nhân dịp đến đối thoại an ninh
Ủy Ban Kiểm Tra Quân ủy Trung ương Việt Nam họp kỷ luật cán… More bộ sai phạm
Dự án Metro số 2 chậm trễ, Ban quản lý đường sắt đô thị bị phê bình
Để xem phần tin nóng tại Youtube, quý vị có thể click vào link sau đây: 
Ông Nguyễn Xuân Phúc là “ứng viên được giới thiệu để bầu chức danh Chủ tịch nước
Nga tặng VN 1000 liều vắc xin Sputkik nhân dịp đến đối thoại an ninh
Ủy Ban Kiểm Tra Quân ủy Trung ương Việt Nam họp kỷ luật cán bộ sai phạm
Dự án Metro số 2 chậm trễ, Ban quản lý đường sắt đô thị bị phê bình

Để xem phần tin nóng tại Youtube, quý vị có thể click vào link sau đây: 
Play Video",1,801
893,"Ông Nguyễn Xuân Phúc là “ứng viên được giới thiệu để bầu chức danh Chủ tịch nước
Nga tặng VN 1000 liều vắc xin Sputkik nhân dịp đến đối thoại an ninh
Ủy Ban Kiểm Tra Quân ủy Trung ương Việt Nam họp kỷ luật cán… More bộ sai phạm
Dự án Metro số 2 chậm trễ, Ban quản lý đường sắt đô thị bị phê bình
Để xem phần tin nóng tại Youtube, quý vị có thể click vào link sau đây: 
Ông Nguyễn Xuân Phúc là “ứng viên được giới thiệu để bầu chức danh Chủ tịch nước
Nga tặng VN 1000 liều vắc xin Sputkik nhân dịp đến đối thoại an ninh
Ủy Ban Kiểm Tra Quân ủy Trung ương Việt Nam họp kỷ luật cán bộ sai phạm
Dự án Metro số 2 chậm trễ, Ban quản lý đường sắt đô thị bị phê bình

Để xem phần tin nóng tại Youtube, quý vị có thể click vào link sau đây: 
Tin nóng RFA ngày 16.03.2021

Tin nóng RFA ngày 16.03.2021",1,849
894,"Tổng thống Đài Loan Thái Anh Văn đến thành phố Keelung (Cơ Long) ở phía Bắc hòn đảo hôm 12-3-2021 để tham gia trồng cây và nhấn mạnh sự cam kết đối với việc phát triển bền vững.
Ảnh: Facebook Tsai Ing-wen
Các… More bạn nghĩ sao giữa việc trồng cây của lãnh đạo xứ người và lãnh đạo xứ ta?
#RFAVietnamese #TsaiIngwen #DaiLoan #Taiwan #Keelung

Tổng thống Đài Loan Thái Anh Văn đến thành phố Keelung (Cơ Long) ở phía Bắc hòn đảo hôm 12-3-2021 để tham gia trồng cây và nhấn mạnh sự cam kết đối với việc phát triển bền vững.

Ảnh: Facebook Tsai Ing-wen

Các bạn nghĩ sao giữa việc trồng cây của lãnh đạo xứ người và lãnh đạo xứ ta?

#RFAVietnamese #TsaiIngwen #DaiLoan #Taiwan #Keelung

",1,683
895,"Thực trạng ‘con quan – con dân’ lâu nay ở Việt Nam phản ánh khía cạnh bất công xã hội, khi con cái quan chức được ưu ái nhưng con dân thì không. Người dân bức xúc, dần mất niềm tin vào chế độ và thấy cần thiết… More phải có giải pháp chính sách như Luật Hồi tỵ, từng tồn tại dưới thời phong kiến. Mặc dù chế độ đảng cộng sản lãnh đạo toàn diện có cội nguồn tập quyền cao, song việc ban hành một đạo luật tương tự là không thể trong thời hiện đại khi nó đang biến đổi khi tồn tại song song cùng với chế độ dân chủ. Việc nhận dạng đúng “biến thể” có ý nghĩa quan trọng không chỉ cho vấn đề ‘con quan – con dân’, mà còn cho thấy liệu có cơ hội cho chuyển đổi dân chủ từ cải cách.

Thực trạng ‘con quan – con dân’ lâu nay ở Việt Nam phản ánh khía cạnh bất công xã hội, khi con cái quan chức được ưu ái nhưng con dân thì không. Người dân bức xúc, dần mất niềm tin vào chế độ và thấy cần thiết phải có giải pháp chính sách như Luật Hồi tỵ, từng tồn tại dưới thời phong kiến. Mặc dù chế độ đảng cộng sản lãnh đạo toàn diện có cội nguồn tập quyền cao, song việc ban hành một đạo luật tương tự là không thể trong thời hiện đại khi nó đang biến đổi khi tồn tại song song cùng với chế độ dân chủ. Việc nhận dạng đúng “biến thể” có ý nghĩa quan trọng không chỉ cho vấn đề ‘con quan – con dân’, mà còn cho thấy liệu có cơ hội cho chuyển đổi dân chủ từ cải cách.

RFA.ORG
Thực trạng ‘con quan – con dân’: Luật Hồi tỵ và cội nguồn chế độ
Thực trạng ‘con quan – con dân’ lâu nay ở Việt Nam phản ánh khía cạnh bất công xã hội, khi con cái quan chức được ưu ái nhưng con dân thì không. Người dân bức xúc, dần mất niềm tin vào chế độ và thấy cần thiết phải có giải pháp...

RFA.ORG
Thực trạng ‘con quan – con dân’: Luật Hồi tỵ và cội nguồn chế độ",1,1727
896,"Facebooker Lê Hoàng, một người dân Hà Nội, vào sáng Chủ Nhật ngày 14 tháng 3, cùng với khoảng hơn một chục người bạn đồng hành thuộc nhóm No-U Hà Nội, đến trước tượng đài vua Lý Thái Tổ tại bờ Hồ Hoàn Kiếm như… More họ đã làm trong nhiều năm qua để thắp hương tưởng niệm cuộc thảm sát Gạc Ma. Năm nay, ông Lê Hoàng dắt theo đứa con trai 12 tuổi:
“Tôi đưa con trai ra, tôi cũng phải giải thích cho con việc này là tốt, chúng ta phải làm. Bậc cha anh hy sinh vì tổ quốc, đất nước, chúng ta uống nước nhớ nguồn”.
Ngày 14 tháng 3 cách đây đúng 33 năm, 64 chiến sĩ Việt Nam đã bị Trung Quốc bắn chết khi lực lượng của Bắc Kinh tấn công chiếm Đảo Gạc Ma thuộc quần đảo Trường Sa lúc đó do Việt Nam kiểm soát.
Ông Hoàng kể lại, khác với mọi năm, lần này công an không canh giữ nhà của các nhà hoạt động, không ngăn cản họ đi ra hoặc bắt bớ. Nhờ vậy mọi người tự động mang hương hoa cùng nhau đến tượng đài. Tuy nhiên tại đó vẫn có số an ninh và những người mà các nhà hoạt động nghĩ là dư luận viên đông gấp đôi những nhà hoạt động đến dâng hương hoa tưởng niệm.

Facebooker Lê Hoàng, một người dân Hà Nội, vào sáng Chủ Nhật ngày 14 tháng 3, cùng với khoảng hơn một chục người bạn đồng hành thuộc nhóm No-U Hà Nội, đến trước tượng đài vua Lý Thái Tổ tại bờ Hồ Hoàn Kiếm như họ đã làm trong nhiều năm qua để thắp hương tưởng niệm cuộc thảm sát Gạc Ma. Năm nay, ông Lê Hoàng dắt theo đứa con trai 12 tuổi:

“Tôi đưa con trai ra, tôi cũng phải giải thích cho con việc này là tốt, chúng ta phải làm. Bậc cha anh hy sinh vì tổ quốc, đất nước, chúng ta uống nước nhớ nguồn”.

Ngày 14 tháng 3 cách đây đúng 33 năm, 64 chiến sĩ Việt Nam đã bị Trung Quốc bắn chết khi lực lượng của Bắc Kinh tấn công chiếm Đảo Gạc Ma thuộc quần đảo Trường Sa lúc đó do Việt Nam kiểm soát.

Ông Hoàng kể lại, khác với mọi năm, lần này công an không canh giữ nhà của các nhà hoạt động, không ngăn cản họ đi ra hoặc bắt bớ. Nhờ vậy mọi người tự động mang hương hoa cùng nhau đến tượng đài. Tuy nhiên tại đó vẫn có số an ninh và những người mà các nhà hoạt động nghĩ là dư luận viên đông gấp đôi những nhà hoạt động đến dâng hương hoa tưởng niệm.

RFA.ORG
Lễ tưởng niệm chiến sĩ Gạc Ma năm nay bớt bị quấy rối, ngăn trở
Cuối tuần qua, một số nhà hoạt động tại Hà Nội đến tượng đài Vua Lý Thái Tổ thắp hương, dâng hoa tưởng niệm vụ thảm sát Gạc Ma năm 1988. Trong những năm trước cuộc tưởng niệm chiến sĩ Gạc Ma bị quấy phá mạnh, người tham gia...

RFA.ORG
Lễ tưởng niệm chiến sĩ Gạc Ma năm nay bớt bị quấy rối, ngăn trở",1,2482
897,"Hàng lậu trong nhà Thượng tá chống hàng lậu: “Tôi vừa trách vợ tôi trong sáng nay!”
Thượng tá Hoàng Văn Nam - Phó Trưởng Phòng Phòng chống ma túy và tội phạm, Bộ đội Biên phòng tỉnh An Giang khẳng định ông ""… Morekhông hề hay biết"" hàng tấn hàng không có giấy tờ trong nhà mình đồng thời cho biết ""vừa trách vợ"" xong.
Mạng báo Người Lao Động dẫn lời ông Nam khẳng định: ""Tôi được cơ quan cử đi học lớp cao cấp chính trị tại Đà Lạt từ tháng 11-2020 đến nay.
Dịp Tết Nguyên đán vừa qua, tôi có về nhà để sum họp gia đình rồi tiếp tục đi học.""
Ông Nam hôm 15-3 cũng trở về Bộ chỉ huy Bộ đội biên phòng tỉnh làm tường trình, kiểm điểm. Sau đó, Ban thường vụ đảng ủy BĐBP An Giang sẽ xem xét xử lý kỷ luật… More

Hàng lậu trong nhà Thượng tá chống hàng lậu: “Tôi vừa trách vợ tôi trong sáng nay!”

Thượng tá Hoàng Văn Nam - Phó Trưởng Phòng Phòng chống ma túy và tội phạm, Bộ đội Biên phòng tỉnh An Giang khẳng định ông ""không hề hay biết"" hàng tấn hàng không có giấy tờ trong nhà mình đồng thời cho biết ""vừa trách vợ"" xong.

Mạng báo Người Lao Động dẫn lời ông Nam khẳng định: ""Tôi được cơ quan cử đi học lớp cao cấp chính trị tại Đà Lạt từ tháng 11-2020 đến nay.

Dịp Tết Nguyên đán vừa qua, tôi có về nhà để sum họp gia đình rồi tiếp tục đi học.""

Ông Nam hôm 15-3 cũng trở về Bộ chỉ huy Bộ đội biên phòng tỉnh làm tường trình, kiểm điểm. Sau đó, Ban thường vụ đảng ủy BĐBP An Giang sẽ xem xét xử lý kỷ luật…

",1,1409
898,"Nguyễn Xuân Phúc là “ứng viên được giới thiệu để bầu chức danh Chủ tịch nước”
Báo Đầu tư - cơ quan của Bộ Kế hoạch và Đầu tư Việt Nam dẫn thông tin từ phiên họp thứ 54 của Ủy ban Thường vụ Quốc hội hôm… More 15-3-2021 cho biết, Thủ tướng Nguyễn Xuân Phúc là ứng viên được giới thiệu để bầu chức danh Chủ tịch nước khóa mới.
Ngoài ông Phúc, mạng báo này không cho biết thêm ứng viên nào khác được giới thiệu để bầu cho vị trí có tính chất nghi lễ này.
Ngoài tờ báo Đầu tư chỉ có tờ Kinh tế chứng khoán có cơ quan chủ quản là Hiệp hội kinh doanh Chứng khoán Việt Nam đăng lại thông tin này.
Hôm 9-3 vừa qua, ông Trọng phát biểu bế mạc Hội nghị trung ương 2 khóa 13 cho biết, trung ương đã bỏ phiếu giới… More

Nguyễn Xuân Phúc là “ứng viên được giới thiệu để bầu chức danh Chủ tịch nước”

Báo Đầu tư - cơ quan của Bộ Kế hoạch và Đầu tư Việt Nam dẫn thông tin từ phiên họp thứ 54 của Ủy ban Thường vụ Quốc hội hôm 15-3-2021 cho biết, Thủ tướng Nguyễn Xuân Phúc là ứng viên được giới thiệu để bầu chức danh Chủ tịch nước khóa mới.

Ngoài ông Phúc, mạng báo này không cho biết thêm ứng viên nào khác được giới thiệu để bầu cho vị trí có tính chất nghi lễ này.

Ngoài tờ báo Đầu tư chỉ có tờ Kinh tế chứng khoán có cơ quan chủ quản là Hiệp hội kinh doanh Chứng khoán Việt Nam đăng lại thông tin này.

Hôm 9-3 vừa qua, ông Trọng phát biểu bế mạc Hội nghị trung ương 2 khóa 13 cho biết, trung ương đã bỏ phiếu giới…

",1,1409
